202,7,15,4,0,0,1,0,0,0,0,0,1,4,0,0,1,15,1,1,0,0,1,0,0,1,0,3,0,0,0,3,0,0,0,0,5,3,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8,185,22,1,1,0,6,0,1,0,0,0,0,0,2,0,0,11,5,2,0,0,2,0,0,0,0,7,0,0,0,0,1,0,0,0,8,2,0,0,6,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0
14,11,202,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,1,0,0,0,0,3,0,0,0,0,1,0,0,1,6,4,0,1,9,0,0,4,0,1,3,1,2,0,0,0,0,0,0,0,0,1,0,0
2,2,1,193,1,0,3,0,0,0,3,0,1,14,4,0,0,2,0,3,3,23,2,0,1,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,0,1,167,0,1,0,1,0,5,4,5,3,13,3,1,0,0,1,1,0,0,2,25,3,0,4,1,3,2,1,1,0,0,1,1,0,1,0,3,0,0,0,2,3,1,4,1,0,0,0,0,0,0,1,2,0,0,0
0,0,0,0,0,238,0,4,0,0,0,0,0,1,1,5,10,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,3,0,2,216,0,0,0,0,0,2,4,7,0,0,1,0,1,2,3,6,1,0,3,0,0,0,0,10,0,0,0,0,0,0,2,0,2,1,4,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,6,0,246,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,3,0,2,246,0,0,0,0,1,2,2,4,0,0,1,0,1,0,1,0,1,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,1,0,0,0,1,0,32,0,0,4,1,18,1,1,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3,4,1,0,1,0,0,0,0,1,140,29,17,2,4,0,0,1,0,0,2,0,1,0,1,0,0,4,41,8,0,2,1,1,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0
0,11,0,1,2,2,0,0,0,4,37,135,16,1,2,0,1,0,0,0,2,0,0,0,1,0,0,0,14,33,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0
2,1,0,2,1,0,1,0,0,3,9,1,226,1,4,0,0,1,0,2,1,3,1,0,1,0,0,3,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,1,254,10,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
0,0,1,0,0,0,1,0,0,0,0,0,0,21,245,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,1,3,0,3,0,0,0,0,0,0,1,116,103,0,0,2,1,0,0,17,0,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
0,0,0,1,3,5,0,4,2,0,1,0,0,1,2,43,157,0,0,0,0,0,0,25,0,8,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,8,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,3,3
4,2,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,228,14,2,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0
0,1,0,5,0,0,2,0,0,0,0,0,1,2,1,0,0,17,231,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,2,4,0,1,0,0,251,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,1,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,260,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,2,0,0,5,0,0,0,0,0,1,0,2,0,0,0,1,1,4,246,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,0,1,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,1,7,6,205,0,0,0,1,0,0,0,5,8,0,0,0,0,1,8,1,1,0,0,0,3,1,0,1,0,6,1,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,260,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3
2,5,0,0,13,1,3,1,1,2,0,0,6,0,12,0,2,1,0,7,2,0,0,0,159,2,0,6,2,2,3,4,2,2,1,2,3,4,1,1,1,1,0,0,7,7,0,0,1,0,0,0,1,0,0,1,2,1,0,0
0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,5,0,234,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,3,2
0,0,0,0,0,4,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,249,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
5,5,1,2,1,0,0,0,0,0,2,0,1,0,0,0,0,15,2,0,1,0,0,0,0,0,0,220,2,1,0,3,0,0,0,0,3,2,0,0,1,0,0,2,0,2,0,0,1,0,0,0,0,0,0,3,0,0,0,0
1,10,0,0,1,0,0,0,0,1,9,14,14,0,0,0,1,0,0,0,0,0,0,0,5,1,0,7,178,18,0,6,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
0,10,1,0,1,0,0,0,1,0,5,16,1,0,3,4,0,0,0,0,2,1,0,0,3,0,0,1,12,206,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0
4,0,5,2,3,0,9,0,0,0,2,0,4,1,1,0,0,0,0,2,3,0,4,0,0,0,0,0,2,0,195,13,8,0,0,1,1,7,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0
7,1,6,3,0,0,3,0,0,2,1,2,4,0,0,0,0,1,2,3,3,2,5,0,0,0,0,3,0,0,4,206,2,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,7,0,0,0,0,2,1,1,0,1,0,0
2,0,6,1,1,0,0,0,1,3,4,0,5,1,1,1,0,0,0,0,5,0,0,0,1,0,0,1,4,0,16,4,202,6,0,0,0,0,0,2,0,0,0,1,0,0,4,0,1,1,0,0,1,1,0,0,0,0,0,0
3,0,0,1,0,0,0,0,0,61,3,2,8,0,0,0,0,4,1,0,0,1,1,0,0,0,0,2,3,0,0,0,6,154,0,0,2,0,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,3,4,0,0,0,2,0,0,1,1,1,3,0,0,0,0,0,0,0,241,2,0,0,0,0,0,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
1,0,2,0,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,1,1,0,0,3,1,0,0,0,1,234,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,5,0,0,0
1,1,0,10,0,0,1,1,0,2,0,0,0,2,0,0,0,8,5,5,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,217,0,1,0,2,0,0,8,0,0,2,1,3,1,0,0,0,0,1,0,0,0,0,0
0,0,4,5,0,0,9,0,0,0,0,0,0,0,2,0,0,3,2,7,8,1,5,4,2,0,1,0,0,0,1,0,0,0,0,1,0,203,0,1,1,0,0,10,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0,0,1,3,0,3,0,0,0,0,0,0,2,0,0,0,0,0,12,0,0,5,1,228,3,3,0,0,1,1,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0
0,0,0,1,0,0,3,0,0,8,0,0,2,1,0,0,0,2,1,0,4,5,3,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,7,231,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3,6,22,3,0,0,4,0,0,1,0,0,0,1,0,0,1,3,2,2,11,0,0,0,3,0,0,2,0,0,0,0,0,0,4,1,9,0,0,0,175,0,0,1,1,0,1,16,1,1,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,30,0,8,3,0,0,0,0,0,1,0,2,1,0,0,0,0,0,208,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9
0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4,0,2,28,0,0,0,0,0,0,0,0,0,1,0,0,0,9,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,0,4,1,0,0,174,0,0,6,0,1,1,0,0,0,0,1,0,1,0,0,0
4,1,0,2,3,0,1,0,0,2,4,5,0,0,5,0,2,1,0,1,0,0,0,0,6,0,0,2,3,3,1,0,1,1,4,0,0,0,0,0,0,0,0,0,193,8,4,6,8,0,0,0,1,0,0,1,2,1,0,0
1,2,0,0,3,0,3,0,1,0,0,0,0,1,6,1,0,0,0,0,3,0,0,1,10,0,0,0,0,1,1,0,0,0,4,4,1,1,0,0,0,0,0,0,12,207,4,2,1,2,0,2,1,0,0,0,1,0,0,0
